#day,T,I (mol/s/m2),f
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
90,12.51890327,0.001612669,0.4
